id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
981,hCoV-19/Belgium/LHUB11588239/2020,2020/03/27,Europe,Belgium,Brussels,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.013114058,LHUB-ULB,LHUB-ULB,0.23364258
980,hCoV-19/Hungary/US-2587w/2020,2020/03/23,Europe,Hungary,Csongrád County,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.0131332,"National Laboratory of Virology, Szentágothai Research Centre","University of Szeged, Institute of Clinical Microbiology",0.22265625
957,hCoV-19/Ecuador/USFQ-222/2020,2020/08/15,South America,Ecuador,Loja,Macara,7.0,20A,B.1,20A,1.0,0.0,0.0,0.0225751,"Institute of Microbiology, Universidad San Francisco de Quito","Institute of Microbiology, Universidad San Francisco de Quito",0.62158203
956,hCoV-19/Ecuador/USFQ-533/2020,2020/11/30,South America,Ecuador,Sucumbios,,7.0,20A,B.1,20A,1.0,0.0,0.0,0.02260555,"Institute of Microbiology, Universidad San Francisco de Quito","Institute of Microbiology, Universidad San Francisco de Quito",0.9139404
954,hCoV-19/Guadeloupe/IPG-7321/2020,2020/03/15,North America,Guadeloupe,Basse-Terre,,7.0,20A,B.1,20A,1.0,0.0,0.0,0.0165751,Institut Pasteur de la Guadeloupe,Institut Pasteur de la Guadeloupe,0.20080566
943,hCoV-19/Kenya/C1063/2020,2020/04/19,Africa,Kenya,Kenya,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.016157888,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,KEMRI-CGMR-C,0.2965088
803,hCoV-19/USA/AL-MDHHS-SC20345/2020,2020/03/30,North America,USA,Alabama,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04904381,"Michigan Department of Health and Human Services, Bureau of Laboratories","Michigan Department of Health and Human Services, Bureau of Laboratories",0.24182129
795,hCoV-19/Sweden/20-22130/2020,2020/08/25,Europe,Sweden,Orebro,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04641357,The Public Health Agency of Sweden,Orebro klinisk mikrobiologi,0.6489258
792,hCoV-19/BosniaandHerzegovina/ChVir7370/2020,2020/03/29,Europe,Bosnia and Herzegovina,Ilijas,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04641357,"Charite Universitatsmedizin Berlin, Institute of Virology","Clinical Center, University of Sarajevo",0.23901367
791,hCoV-19/Guyana/50817/2020,2020/03/28,South America,Guyana,Guyana,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04904381,"Carrington Lab, Department of PreClinical Sciences, Faculty of Medical Sciences, The University of the West Indies",The Caribbean Public Health Agency,0.23632812
706,hCoV-19/Jordan/SR-036/2020,2020/03/24,Asia,Jordan,Amman,,7.0,20C,B.1,20C,1.0,0.0,0.0,0.01025689,Andersen lab at Scripps Research,Biolab Diagnostic Laboratories,0.22546387
524,hCoV-19/Belgium/BA-02291/2020,2020/03/01,Europe,Belgium,Leuven,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04604381,"KU Leuven, Clinical and Epidemiological Virology","KU Leuven, Clinical and Epidemiological Virology",0.16259766
520,hCoV-19/Aruba/AW-RIVM-10113/2020,2020/03/18,South America,Aruba,Aruba,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.04604381,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,0.20898438
519,hCoV-19/Zimbabwe/ZW-25/2020,2020/03/02,Africa,Zimbabwe,Zimbabwe,,7.0,20C,B.1,20C,1.0,0.0,0.0,-0.03740073,Quadram Institute Bioscience,National Microbiology Reference Laboratory,0.1652832
412,hCoV-19/Turkey/HSGM-4236/2020,2020/03/17,Europe,Turkey,Afyon,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.01904251,Ministry of Health Turkey,Ministry of Health Turkey,0.20629883
341,hCoV-19/USA/UT-08557/2020,2020/05/19,North America,USA,Utah,,7.0,20A,B.1.112,20A,1.0,0.0,0.0,-0.019120548,Utah Public Health Laboratory,Utah Public Health Laboratory,0.37841797
281,hCoV-19/DominicanRepublic/ICGEB_UNIBE258/2020,2020/03/05,North America,Dominican Republic,Dominican Republic,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.0146079,International Centre for Genetic Engineering and Biotechnology (ICGEB) and ARGO Open Lab Platform,"Universidad Iberoamericana, Instituto de Medicina Tropical & Salud Global",0.17346191
279,hCoV-19/Germany/BY-ChVir-1020/2020,2020/01/29,Europe,Germany,Bavaria,,7.0,20A,B.1,20A,1.0,0.0,0.0,-0.00569859,Department of Virology,Department of Virology,0.07519531
204,hCoV-19/SouthSudan/UG578/2020,2020/08/05,Africa,South Sudan,South Sudan,,7.0,19B,A.25,19B,0.0,0.0,0.0,-0.03651856,"MRC/UVRI & LSHTM Uganda Research Unit, South Sudan Ministry of Health, WHO South Sudan","South Sudan Ministry of Health, WHO South Sudan, MRC/UVRI & LSHTM Uganda Research Unit",0.5942383
179,hCoV-19/Niger/64-20/2020,2020/03/25,Africa,Niger,Niamey,,7.0,19B,A,19B,1.0,0.0,0.0,-0.0389564,Institut Pasteur de Dakar,Centre de Recherche Médicale et Sanitaire (CERMES),0.22814941
171,hCoV-19/GuineaBissau/52LNSPGB/2020,2020/03/23,Africa,Guinea-Bissau,Guinea-Bissau,,7.0,19B,A,19B,0.0,0.0,0.0,-0.0664528,"MRCG at LSHTM, Genomics lab",Laboratório de Biologia Molecular Jean Piaget,0.22265625
156,hCoV-19/Paraguay/WOR12903A659/2020,2020/04/10,South America,Paraguay,Paraguay,,7.0,19B,A.5,19B,0.0,0.0,0.0,-0.08331808,"Viral Special Pathogens Branch, Centers for Disease Control and Prevention",Laboratorio Central de Salud Publica,0.2718506
123,hCoV-19/Chile/RM-ISPCH-15/2020,2020/03/12,South America,Chile,Region Metropolitana de Santiago,Santiago CL,7.0,19B,A.2,19B,0.0,0.0,0.0,-0.08334909,Instituto de Salud Publica de Chile,CLINICA ALEMANA DE SANTIAGO S.A.,0.19262695
103,hCoV-19/SouthKorea/KCDC05/2020,2020/01/31,Asia,South Korea,Seoul,Seoul,7.0,19B,A,19B,0.0,0.0,0.0,-0.08343342,"Division of Viral Diseases, Center for Laboratory Control of Infectious Diseases, Korea Centers for Diseases Control and Prevention","Division of Viral Diseases, Center for Laboratory Control of Infectious Diseases, Korea Centers for Diseases Control and Prevention",0.080566406
89,hCoV-19/Iran/GRC-70/2020,2020/03/09,Asia,Iran,Sistan and Baluchestan,Zahedan,7.0,19A,B.4,19A,0.0,0.0,0.0,-0.10205171,"Genetics Research Center, University of Social Welfare and Rehabilitation Sciences","Infectious Disease and Tropical Medicine Research Center, Resistant Tuberculosis Institute, Zahedan University of Medical Sciences, Zahedan, Iran.",0.18444824
82,hCoV-19/Bahrain/BAH-26/2020,2020/04/07,Asia,Bahrain,Bahrain,,7.0,19A,B.4.2,19A,0.0,0.0,0.0,-0.12537001,Erasmus Medical Center,Kingdom of Bahrein Ministry of Health,0.26367188
77,hCoV-19/Sweden/20-04736/2020,2020/02/27,Europe,Sweden,Uppsala,,7.0,19A,B.4,19A,0.0,0.0,0.0,-0.128395,The Public Health Agency of Sweden,Karolinska Universitetslaboratoriet,0.15441895
69,hCoV-19/Iceland/341/2020,2020/03/16,Europe,Iceland,Capital Region,Reykjavik,7.0,19A,B.58,19A,0.0,0.0,0.0,-0.15711422,deCODE genetics,deCODE genetics,0.20349121
60,hCoV-19/NewZealand/20VR1597/2020,2020/03/25,Oceania,New Zealand,Bay of Plenty,,7.0,19A,B.29,19A,0.0,0.0,0.0,-0.16316447,Institute of Environmental Science and Research (ESR),PathLab Bay of Plenty,0.22814941
59,hCoV-19/Moldova/ChVir7770/2020,2020/03/15,Europe,Moldova,Chisinau,,7.0,19A,B.31,19A,0.0,0.0,0.0,-0.15735368,"Charite Universitatsmedizin Berlin, Institute of Virology","National Agency for Public Health, Republic of Moldova",0.20080566
3080,hCoV-19/Russia/Novosibirsk-RII27317S/2020,2020/05/01,Europe,Russia,Novosibirsk,,8.0,20B,B.1.1.129,20B,1.0,0.0,0.0,-0.0066728345,WHO National Influenza Centre Russian Federation,Department of Experimental Modeling and Pathogenesis of Infectious Diseases,0.32922363
3077,hCoV-19/Hungary/913-26/2020,2020/04/27,Europe,Hungary,Pest County,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.03363417,"National Public Health Center, National Biosafety Laboratory","National Public Health Center, COVID Laboratory",0.31835938
3058,hCoV-19/Colombia/GUR-06614/2020,2020/04/24,South America,Colombia,Narino,Pasto,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,"Centro de Investigaciones en Microbiología y Biotecnología-UR (CIMBIUR), Facultad de Ciencias Naturales, Universidad del Rosario, Bogotá, Colombia Instituto Nacional de Salud, Bogotá, Colombia Icahn School of Medicine at Mount Sinai, New York, USA","Centro de Investigaciones en Microbiología y Biotecnología-UR (CIMBIUR), Facultad de Ciencias Naturales, Universidad del Rosario, Bogotá, Colombia",0.3100586
3023,hCoV-19/CzechRepublic/FNHK-21802/2020,2020/06/02,Europe,Czech Republic,Czech Republic,,8.0,20B,B.1.1.161,20B,0.0,0.0,0.0,-0.00104908,"Molecular biology division, Institute of Clinical Biochemistry and Diagnostics, Charles University, Faculty of Medicine in Hradec Králové and University Hospital Hradec Králové","Molecular biology division, Institute of Clinical Biochemistry and Diagnostics, Charles University, Faculty of Medicine in Hradec Králové and University Hospital Hradec Králové",0.41662598
3006,hCoV-19/Russia/StPetersburg-RII4696S/2020,2020/04/08,Europe,Russia,Saint-Petersburg,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,WHO National Influenza Centre Russian Federation,WHO National Influenza Centre Russian Federation,0.26635742
2986,hCoV-19/Morocco/RMPS-22/2020,2020/04/02,Africa,Morocco,Morocco,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.01252028,"Medical Biotechnology Laboratory, Rabat Medical and Pharmacy School, Mohammed The Vth University in Rabat","LNR National Reference Laboratory, Mohammed VI University of Health Sciences",0.25
2971,hCoV-19/Lebanon/S11_S28/2020,2020/04/02,Asia,Lebanon,Lebanon,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.006725594,Khazen Lab,Rafik Hariri University Hospital,0.25
2755,hCoV-19/Brazil/SP-L22-CD488/2020,2020/04/06,South America,Brazil,São Paulo,,8.0,20B,B.1.1.28,20B,1.0,0.0,0.0,0.00809013,Instituto de Medicina Tropical da Univesidade de São Paulo,Hospital da Clínicas da Faculdade de Medicina da Universidade de São Paulo,0.26098633
2562,hCoV-19/Madagascar/IPM-02069/2020,2020/03/26,Africa,Madagascar,Analamanga,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,Institut Pateur de Dakar,"Virology Unit, Institut Pasteur de Madagascar",0.23083496
2510,hCoV-19/Ecuador/52872/2020,2020/05/29,South America,Ecuador,Los Rios EC,Ventanas,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,INSPI - Charité,Instituto Nacional de Investigación en Salud Pública - INSPI,0.40576172
2468,hCoV-19/Denmark/SSI-01/2020,2020/02/27,Europe,Denmark,Hovedstaden,Copenhagen,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00674767,Statens Serum Institute,"Department of Virus and Microbiological Special diagnostics, Statens Serum Institut, Copenhagen, Denmark.",0.15441895
2464,hCoV-19/Nigeria/Lagos01/2020,2020/02/28,Africa,Nigeria,Lagos,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Centre for Human and Zoonotic Virology (CHAZVY), College of Medicine University of Lagos/Lagos University Teaching Hospital (LUTH), part of the Laboratory Network of the Nigeria Centre for Disease Control (NCDC)",0.15710449
2454,hCoV-19/USA/AR-QDX-2132/2020,2020/03/18,North America,USA,Arkansas,,8.0,20B,B.1.1,20B,1.0,0.0,0.0,-0.00974767,Quest Diagnostics,Quest Diagnostics,0.20898438
1282,hCoV-19/USA/NV-QDX-2886/2020,2020/08/04,North America,USA,Nevada,,8.0,20A,B.1,20A,2.0,0.0,0.0,0.0303534,Quest Diagnostics,Quest Diagnostics,0.59155273
1276,hCoV-19/USA/CA-ALSR-3569/2020,2020/06/16,North America,USA,California,San Diego County,8.0,20A,B.1,20A,1.0,0.0,0.0,0.0183357,Andersen lab at Scripps Research,San Diego County Public Health Laboratory,0.45495605
1202,hCoV-19/Gambia/GC19-3246/2020,2020/07/27,Africa,Gambia,Kombo,,8.0,20A,B.1.416,20A,2.0,0.0,0.0,4.318272E-04,MRCG at LSHTM Genomics lab,MRCG at LSHTM Genomics lab,0.56970215
1189,hCoV-19/EquatorialGuinea/9683/2020,2020/05/22,Africa,Equatorial Guinea,Litoral,Bata,8.0,20A,B.1.192,20A,1.0,0.0,0.0,-0.01364061,"""Swiss Tropical and Public Health Institute""",Laboratorio de Investigaciones de Baney,0.38659668
1111,hCoV-19/SouthKorea/KCDC2190/2020,2020/03/29,Asia,South Korea,South Korea,,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.0161332,"Division of Viral Diseases, Center for Laboratory Control of Infectious Diseases, Korea Centers for Diseases Control and Prevention","Division of Viral Diseases, Center for Laboratory Control of Infectious Diseases, Korea Centers for Diseases Control and Prevention",0.23901367
1016,hCoV-19/Austria/CeMM2166/2020,2020/06/09,Europe,Austria,Vienna,Vienna,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.0161332,"Bergthaler laboratory, CeMM Research Center for Molecular Medicine of the Austrian Academy of Sciences","Center for Virology, Medical University of Vienna",0.43579102
1014,hCoV-19/Cameroon/AB059/2020,2020/05/24,Africa,Cameroon,South Region,Ambam,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.01255246,CREMER (Centre de Recherches sur les Maladies Emergentes et Re-emergentes),CREMER (Centre de Recherches sur les Maladies Emergentes et Re-emergentes),0.39208984
960,hCoV-19/Oman/6990/2020,2020/03/30,Asia,Oman,Dakhiliyah,Nizwa,8.0,20A,B.1,20A,1.0,0.0,0.0,0.021890234,Biotechnology & OMICs Laboratory,Oman-National Influenza Center,0.24182129
948,hCoV-19/Morocco/ouar269/2020,2020/05/06,Africa,Morocco,Ouarzazate,,8.0,20A,B.1.528,20A,2.0,0.0,0.0,-0.01255246,"Functional Genomic Platform UATRS-biology, CNRST",Centre de Virologie des Maladies infectueuses Tropicales,0.3428955
805,hCoV-19/Germany/NW-KRO-1192/2020,2020/06/17,Europe,Germany,North Rhine Westphalia,Guetersloh,8.0,20C,B.1.329,20C,1.0,0.0,0.0,-0.04604381,"Center of Medical Microbiology, Virology, and Hospital Hygiene, University of Duesseldorf",MVZ Labor Krone GbR,0.4576416
804,hCoV-19/Georgia/Tb-6572/2020,2020/04/30,Asia,Georgia,Tbilisi,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.04604024,"Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.","Department for Virology, Molecular Biology and Genome Research, R. G. Lugar Center for Public Health Research, National Center for Disease Control and Public Health (NCDC) of Georgia.",0.3265381
799,hCoV-19/Djibouti/NAMRU3_CL2/2020,2020/04/29,Africa,Djibouti,Djibouti,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.046537545,Naval Medical Research Center Biological Defense Research Directorate,Naval Medical Research Unit No. 3,0.32373047
798,hCoV-19/Djibouti/NAMRU3_CL1/2020,2020/04/29,Africa,Djibouti,Djibouti,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.046537545,Naval Medical Research Center Biological Defense Research Directorate,Naval Medical Research Unit No. 3,0.32373047
797,hCoV-19/Djibouti/NAMRU3_004/2020,2020/05/23,Africa,Djibouti,Djibouti,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.046537545,Naval Medical Research Center Biological Defense Research Directorate,Naval Medical Research Unit No. 3,0.3894043
711,hCoV-19/Indonesia/SA-EIJK50/2020,2020/06/17,Asia,Indonesia,North Sulawesi,Manado (North Sulawesi),8.0,20C,B.1,20C,1.0,0.0,0.0,-0.0431345,"Eijkman Institute for Molecular Biology, Ministry of Research and Technology/National Agency for Research and Innovation",BTKLPP Kelas I Manado,0.4576416
710,hCoV-19/CostaRica/CRV-0022/2020,2020/04/02,North America,Costa Rica,Heredia,,8.0,20C,B.1,20C,2.0,0.0,0.0,-0.0431345,Charité Virology-University of Costa Rica,Hospital Nacional de Niños,0.25
589,hCoV-19/USA/IL-NM051/2020,2020/03/15,North America,USA,Illinois,Cook County IL,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.046776485,Ozer Lab,Northwestern Memorial Hospital,0.20080566
564,hCoV-19/Argentina/PAIS-D0029/2020,2020/03/31,South America,Argentina,Tierra del Fuego,Ushuaia,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.04604381,Hospital Regional Ushuaia - Centro Austral De Investigaciones Científicas - Universidad Nacional De Tierra Del Fuego on behalf of 'Proyecto Argentino Interinstitucional de genomica de SARS-CoV-2' (PAIS Consortium),Laboratorio del Hospital Regional Ushuaia Gdor. Ernesto Campos,0.24450684
563,hCoV-19/Algeria/G0860_2262/2020,2020/03/03,Africa,Algeria,Boufarik,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.03990404,"National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris",NIC Viral Respiratory Unit - Institut Pasteur of Algeria,0.16809082
542,hCoV-19/SierraLeone/KGH-G-8548/2020,2020/03/31,Africa,Sierra Leone,Sierra Leone,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.04909423,"Kenema Government Hospital, Ministry of Health and Sanitation","Kenema Government Hospital, Ministry of Health and Sanitation",0.24450684
539,hCoV-19/Benin/1408/2020,2020/04/05,Africa,Benin,Cotonou,,8.0,20C,B.1.356,20C,1.0,0.0,0.0,-0.046658073,Charité-Universitätsmedizin Berlin,Laboratoire des Fièvres Hémorragiques Virales du Benin,0.2581787
525,hCoV-19/Senegal/631/2020,2020/03/21,Africa,Senegal,Thies,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.04604381,Institut Pasteur de Dakar,Institut Pasteur de Dakar,0.21716309
522,hCoV-19/USA/MO-MSPHL-000456/2020,2020/03/26,North America,USA,Missouri,,8.0,20C,B.1,20C,1.0,0.0,0.0,-0.046025842,Missouri State Public Health Laboratory,Missouri State Public Health Laboratory,0.23083496
419,hCoV-19/SaudiArabia/KAIMRC-0000031/2020,2020/04/29,Asia,Saudi Arabia,Saudi Arabia,,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.02204251,"Infectious Diseases Research, King Abdullah International Medical Research Center (KAIMRC)","Infectious Diseases Research, King Abdullah International Medical Research Center (KAIMRC)",0.32373047
342,hCoV-19/Colombia/DC-CIMBIUR-D30/2020,2020/07/30,South America,Colombia,Cundinamarca,,8.0,20A,B.1,20A,2.0,0.0,0.0,-0.01891714,"Centro de Investigaciones en Microbiología y Biotecnología-UR (CIMBIUR), Facultad de Ciencias Naturales, Universidad del Rosario, Bogotá, Colombia","Grupo de Investigación en Enfermedades Tropicales del Ejército (GINETEJ), Laboratorio de Referencia e Investigación, Dirección de Sanidad Ejército, Bogotá, Colombia",0.57788086
321,hCoV-19/India/UP-NBRI-N47-TCQ156/2020,2020/03/24,Asia,India,Uttar Pradesh,Kanpur,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.019060275,CSIR-National Botanical Research Institute,King Georges Medical University,0.22546387
299,hCoV-19/Slovenia/V0-2250/2020,2020/04/01,Europe,Slovenia,Slovenia,,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.01904251,"Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana","Institute of Microbiology and Immunology, Faculty of Medicine, University of Ljubljana",0.24731445
298,hCoV-19/GuineaBissau/51LNSPGB/2020,2020/03/22,Africa,Guinea-Bissau,Guinea-Bissau,,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.02204251,"MRCG at LSHTM, Genomics lab",Laboratório de Biologia Molecular Jean Piaget,0.2199707
280,hCoV-19/DominicanRepublic/ICGEB_UNIBE051/2020,2020/03/02,North America,Dominican Republic,Dominican Republic,,8.0,20A,B.1,20A,1.0,0.0,0.0,-0.011548448,International Centre for Genetic Engineering and Biotechnology (ICGEB) and ARGO Open Lab Platform,"Universidad Iberoamericana, Instituto de Medicina Tropical & Salud Global",0.1652832
231,hCoV-19/Uruguay/UY-NYUMC876/2020,2020/04/22,South America,Uruguay,Montevideo,,8.0,20A,B.1.195,20A,1.0,0.0,0.0,-0.013123257,"Departments of Pathology and Medicine, New York University School of Medicine",Laboratorio de Biología Molecular Asociación Española Primera en Salud,0.3046875
169,hCoV-19/Mali/UCRC-31/2020,2020/04/01,Africa,Mali,Mali,,8.0,19B,A,19B,0.0,0.0,0.0,-0.013431766,"University Clinical Research Center, University of Sciences","University Clinical Research Center, University of Sciences",0.24731445
166,hCoV-19/USA/WI-WSLH-201067/2020,2020/09/28,North America,USA,Wisconsin,Jefferson County WI,8.0,19B,A.4,19B,0.0,0.0,0.0,-0.0665219,Wisconsin State Laboratory of Hygiene Communicable Disease Division,Wisconsin State Laboratory of Hygiene Communicable Disease Division,0.7418213
124,hCoV-19/EquatorialGuinea/253/2020,2020/03/25,Africa,Equatorial Guinea,Equatorial Guinea,,8.0,19B,A.2,19B,1.0,0.0,0.0,-0.086349085,"University Hospital Basel, Clinical Bacteriology",Laboratorio de Investigaciones de Baney,0.22814941
115,hCoV-19/Thailand/Bangkok-CONI-0276/2020,2020/03/15,Asia,Thailand,Bangkok,,8.0,19B,A.6,19B,0.0,0.0,0.0,-0.08067793,COVID-19 Network Investigations (CONI) Alliance,Ramathibodi Hospital,0.20080566
107,hCoV-19/Australia/TAS73/2020,2020/03/22,Oceania,Australia,Tasmania,,8.0,19B,A.1,19B,0.0,0.0,0.0,-0.18693693,MDU-PHL,Royal Hobart Hospital Microbiology Department,0.2199707
90,hCoV-19/Georgia/MM202082/2020,2020/02/29,Asia,Georgia,Georgia (Asia),,8.0,19A,B.4,19A,0.0,0.0,0.0,-0.0025564109,"Department of Virology, Molecular Biology and Genome Research","Department of Virology, Molecular Biology and Genome Research",0.15979004
83,hCoV-19/Bahrain/BAH-15/2020,2020/04/05,Asia,Bahrain,Bahrain,,8.0,19A,B.4.2,19A,0.0,0.0,0.0,-0.12537001,Erasmus Medical Center,Kingdom of Bahrein Ministry of Health,0.2581787
75,hCoV-19/Canada/Qc-LSPQ-L00210314/2020,2020/02/26,North America,Canada,Quebec,,8.0,19A,B.4,19A,0.0,0.0,0.0,-0.1130809,Laboratoire de santé publique du Québec,Hôpital de Verdun,0.15161133
